public_artwork_id,artwork_name,artwork_type,artist_name,street,neighbourhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
4876669036,lesser,sculpture,olaf nicolai,kantstraße,0401,11004004,10623,,,,Q123301665,"file:skulptur ""lesser"" von olaf nicolai vor dem hotel upper west (2017), kantstraße 163-165, berlin-charlottenburg.jpg",52.505037,13.3333536
4902348071,gegen die strömung,sculpture,eduard habicher,rolandufer,0101,11001001,10179,steel,,,Q119699839,file:gegen_die_stroemung_(eduard_habicher)_-_988-870-(118).jpg,52.5143836,13.4125652
4902348072,differenzierte berührung,sculpture,volkmar haase,wallstraße,0101,11001001,10179,metal,,file:volkmar_haase_-_differenzierte_berührung.jpg,Q116942797,,52.513928,13.4150733
4909071162,postschneckenstele,sculpture,nikolaus bode,marzahner promenade,1001,11010010,12679,"sandstein,_bronze",1989,https://commons.wikimedia.org/wiki/file:stelevoreastgatebusbahnhofmarzahn_-_3.jpeg,Q28192927,category:postschneckenstele,52.5427878,13.5431695
4909155615,studie zu goethes farbenlehre,mural,lothar gericke,rosenbecker straße,1001,11010010,12689,,1999,,Q119496109,category:studie zu goethes farbenlehre (lothar gericke),52.5707105,13.5720542
4909164843,"stehender, sitzende, liegende",statue,sylvia hagen,märkische allee,1001,11010010,12687,bronze,1989,https://commons.wikimedia.org/wiki/file:plastikenbadendemehrowerallee_-_1.jpeg,Q108732889,"category:stehender, sitzende, liegende (sylvia hagen)",52.5570278,13.5549134
4909294931,denkmal für die erbauer marzahns,statue,"karl hillert, karl-günter möpert",marzahner promenade,1001,11010010,12679,bronze,1988,https://commons.wikimedia.org/wiki/file:marzahner_promenade_marzahn_110408_ama_fec_(1).jpg,Q109681236,category:denkmal für die erbauer marzahns,52.5443238,13.54833
4910460734,frau,statue,karl lemke,volkradstraße,1101,11011011,10319,stone,1980,https://commons.wikimedia.org/wiki/file:baikalstr_volkradstr_berlin-frf_052-103.jpg,Q115476723,"category:female nude (volkradpassage, berlin-friedrichsfelde)",52.5001708,13.5053103
4910460735,mutter mit kind,statue,,baikalstraße,1101,11011011,10319,bronze,,https://commons.wikimedia.org/wiki/file:skulptur_mutter_mit_kind_volkradstra%c3%9fe_berlin-friedrichsfelde_02.jpg,Q115475573,"category:mother with child (volkradstraße, berlin-friedrichsfelde)",52.5000841,13.5054357
4912915065,stadtzeichen,sculpture,otto herbert hajek,fasanenstraße,0401,11004004,10623,,,,Q49665085,category:stadtzeichen,52.5090131,13.3292213
4913486506,löwe mit jungen schlägt schlange,statue,albert wolff,wilsnacker straße,0102,11001001,10559,bronze,,,Q115926053,category:löwe mit jungen schlägt schlange (albert wolff),52.5257005,13.351661
4916158390,werner steinbrink,statue,siegfried wehrmeister,mühlenbecker weg,1001,11010010,12679,,,,,category:werner steinbrinck,52.5473922,13.5502059
4916223578,der schreitende,statue,rolf biebl,berliner straße,0307,11003003,13189,bronze,1987,https://bildhauerei-in-berlin.de/wp-content/uploads/38b1cb3c-1827-4d4a-80e6-8ec2e6e0de8c.jpg,Q115626743,,52.5591776,13.4132798
4916242745,anmerkung,sculpture,eduard habicher,fischerinsel,0101,11001001,10179,steel,,,Q117321035,file:anmerkung (eduard habicher) - 1014-896-(118).jpg,52.5115904,13.4045356
4926288193,vegetative plastik i,sculpture,bernhard heiliger,altonaer straße,0103,11001001,10557,,,,,,52.5171273,13.3427374
4928770540,der kampf,statue,rudolf schweinitz,rüsternallee,0104,11001001,10557,,,,Q112116786,category:the fight (rudolf schweinitz),52.5167168,13.3615097
4928770541,der verwundete krieger,statue,ludwig brodwolf,rüsternallee,0104,11001001,10557,,,,Q112116788,category:the wounded soldier (ludwig brodwolf),52.516654,13.3617052
4928770542,die glückliche heimkehr des kriegers,statue,alexander calandrelli,rüsternallee,0104,11001001,10557,,,,Q112116781,category:homecoming of the soldier (alexander calandrelli),52.5164984,13.3615677
4928770543,abschied des kriegers von seiner familie,statue,hermann wittig,rüsternallee,0104,11001001,10557,,,,Q112116782,category:soldiers farewell (hermann wittig),52.5165664,13.3613592
4940562172,parodia,sculpture,eduard habicher,wallstraße,0101,11001001,10179,,,file:parodia (eduard habicher) - 1015-897-(118).jpg,Q117322420,,52.5121634,13.4074382
4941891932,"der mensch, das maß aller dinge",mural,walter womacka,friedrichsgracht,0101,11001001,10178,,2013-10-15,file:wandmosaik womacka der mensch das mass aller-dinge.jpg,Q127947019,"category:der mensch, das maß aller dinge (walter womacka)",52.5141554,13.4014435
4945711439,,,,werderscher markt,0101,11001001,10117,,,,,,52.5137708,13.4008245
4968514797,löwe,statue,august gaul,bodestraße,0101,11001001,10178,bronze,1904,,Q25212621,"category:""löwe"" (august gaul)",52.5202376,13.3985728
4968514798,bogenspannerin,sculpture,ferdinand lepcke,bodestraße,0101,11001001,10178,bronze,1905,,Q109954666,category:bogenspannerin (berlin-mitte),52.5205624,13.3992943
4968514799,der sämann,sculpture,constantin meunier,bodestraße,0101,11001001,10178,bronze,,file:museumsinsel berlin kolonnadenhof 7.jpg,Q1197240,category:der sämann (frankfurt am main),52.5206529,13.3976836
4968514800,große wäscherin,sculpture,auguste renoir,bodestraße,0101,11001001,10178,bronze,1917,,Q25352156,category:the monument (atelier van lieshout),52.5207223,13.3991978
4968514801,herkules mit dem nemeischen löwen,sculpture,max klein,bodestraße,0101,11001001,10178,bronze,1879,file:herkules mit dem nemeischen löwen von max klein - 01.jpg,Q24977020,category:herkules mit dem nemeïschen löwen (max klein),52.5205738,13.3979291
4968514802,gerettet,sculpture,adolf brütt,bodestraße,0101,11001001,10178,bronze,1887,,Q28007035,category:gerettet (berlin),52.5204754,13.3995087
4968514803,centaur und nymphe,sculpture,reinhold begas,bodestraße,0101,11001001,10178,bronze,1881..1886,"file:berlin, mitte, museumsinsel, alte nationalgalerie, kentaur mit nymphe von reinhold begas.jpg",Q24971191,category:kentaur und nymphe in berlin-mitte,52.52095,13.3987948
4969163773,,statue,,magnus-hirschfeld-ufer,0102,11001001,10557,,,,,,52.5219355,13.368296
4969171249,der rhein,statue,rudolf schweinitz,john-foster-dulles-allee,0104,11001001,10557,,,https://photos.app.goo.gl/qr8qvhrvztve2thj7,Q112115062,,52.5169632,13.3590342
4969171250,die elbe,statue,alexander calandrelli,john-foster-dulles-allee,0104,11001001,10557,,,https://photos.app.goo.gl/zjvtp75jn3bqsnxd8,Q112115050,,52.5169332,13.3592154
4969171251,die oder,statue,rudolf schweinitz,john-foster-dulles-allee,0104,11001001,10557,,,https://photos.app.goo.gl/cdrdxpvb7jtvmnlg9,Q112115014,,52.5169755,13.3594299
4969171252,die weichsel,statue,august wittig,john-foster-dulles-allee,0104,11001001,10557,,,https://photos.app.goo.gl/rasjdoyjngcrczhh6,Q112115064,,52.5170518,13.3595181
4973929342,diana,sculpture,reinhold felderhoff,bodestraße,0101,11001001,10178,bronze,1910,file:museumsinsel berlin kolonnadenhof 5.jpg,Q24039656,category:diana (berlin-mitte),52.5201086,13.3985806
4973929343,hunne zu pferde,statue,erich hösel,spreepromenade,0101,11001001,10178,bronze,1895,,Q24037779,category:hunne zu pferde,52.5210891,13.3987254
4983466522,wir sind das volk,sculpture,rolf biebl,,0102,11001001,10559,,2009,https://photos.app.goo.gl/kwzzehgghfzbfvsk7,Q114878383,category:wir sind das volk (rolf biebl),52.5227331,13.3474939
4985463831,,statue,,goeckestraße,1110,11011011,13055,limestone,,,,file:hohenschönhausen flusspferdhof 01.jpg,52.5383113,13.4903919
4985463832,,statue,,goeckestraße,1110,11011011,13055,limestone,,,,file:hohenschönhausen flusspferdhof 01.jpg,52.5382348,13.4902614
4986780891,mutter und kind,statue,theo balden,waisenstraße,0101,11001001,10179,bronze,1965,https://commons.wikimedia.org/wiki/file:skulptur_klosterstr_73a_(mitte)_mutter_und_kind_theo_balden_1965.jpg,Q111148896,"category:mutter mit kind (theo balden, berlin-mitte)",52.5182729,13.4129623
4994262216,skulptur,sculpture,hans uhlmann (1900-1975),bismarckstraße,0401,11004004,10627,steel,1961,https://commons.wikimedia.org/wiki/file:deutsche_oper_berlin_skulptur.jpg,Q110726719,category:skulptur vor der deutschen oper,52.5118932,13.3081782
4996093540,,sculpture,hildegard lutze-froese,rumeyplan,0703,11007007,12101,marble,2019,,Q136657950,file:skulptur rumeyplan 1 (temph) große stehende&hildegard lutze&2009.jpg,52.4763514,13.3814233
5001666725,auferstehender,statue,fritz cremer,klosterstraße,0101,11001001,10179,bronze,1983,https://commons.wikimedia.org/wiki/file:skulptur_klosterstr_73a_(mitte)_auferstehender_fritz_cremer_1983.jpg,Q109500731,category:auferstehender,52.5184135,13.412195
5001666726,radiator,sculpture,borgman; lenk,klosterstraße,0101,11001001,10179,,,,,,52.5183556,13.4124584
5027992479,hektor köpf skulptur,sculpture,markus lüpertz,am kupfergraben,0101,11001001,10117,bronze,,https://photos.app.goo.gl/qnk7jxywtwhrocdl9,Q113563005,file:skulptur am kupfergraben (mitte) hektor&markus lüpertz&2014.jpg,52.5221357,13.3936873
5062065442,frau mit schwan,statue,rené graetz,hönower weg,1101,11011011,10319,bronze,1974,https://photos.app.goo.gl/xuyyjo2e3bagqgqm7,Q109677536,file:skulptur r-graetz berlin-frf 171-276.jpg,52.4938502,13.499736
5062598424,riehmers hofgartensäule,sculpture,gerson fehrenbach,hagelberger straße,0202,11002002,10965,bronze,1986,,Q116458267,file:skulptur hagelberger str 9 (kreuz) riehmers hofgartensäule&gerson fehrenbach&1986.jpg,52.492219,13.3846356
5073608681,head over heels,sculpture,wolfgang stübner,arendsweg,1110,11011011,13055,,,,Q118261737,category:head over heels (wolfgang stübner),52.5351055,13.5051864
5088929024,dorfkirche marienfelde,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4678442,13.5277086
5088929025,wasserwerk friedrichshagen,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4675243,13.5273189
5088929026,rathaus köpenick,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4676007,13.5273661
5088929027,schloss königs-wusterhausen,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4676853,13.5272247
5088929028,kloster neuzelle,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4676458,13.5269629
5088929029,bismarckturm,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4673458,13.5286513
5088929030,humboldt-bibliothek,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.467495,13.5280949
5088929031,grunewaldturm,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.467836,13.5279367
5088929032,fortunaportal,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4680129,13.5279207
5088929033,alexandrowka,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.467958,13.5280276
5088929034,kaiser-wilhelm-gedächtniskirche,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4677545,13.5278753
5088929035,britzer mühle,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4677488,13.5275765
5088929036,howoge niedrigenergiehaus,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4675253,13.5275091
5088929037,schloss friedrichsfelde,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4674714,13.5274595
5088929038,parkbühne wuhlheide,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4675119,13.5274023
5088929039,schloss reichenow,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4673499,13.5274107
5088929040,alter dorfkern,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4673674,13.5276505
5088929041,fürstenberg/bredereiche,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4671733,13.5280456
5088929042,deutsch-französisches volksfest,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4673978,13.5279345
5088929043,schloss oranienburg orangerie,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4673479,13.5280554
5088929044,schloss rheinsberg,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4672689,13.5282624
5088929045,dorfkirche christdorf,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4672292,13.5286686
5088929046,kloster stift,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.467355,13.5284838
5088929060,schloss köpenick,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4676519,13.5274208
5088929061,u-bahnhof wittenbergplatz,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4677083,13.5278096
5088929062,rathaus spandau,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4676007,13.5281732
5088929063,pergamonmuseum,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4675196,13.5279822
5088929065,frankfurter tor,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4675012,13.52768
5088929066,jüdisches museum berlin,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4675986,13.5277271
5088929067,reichstag,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4676201,13.5280284
5088929068,zitadelle spandau,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4676273,13.5283247
5088929069,glienicker brücke,sculpture,,kastanienallee,0909,11009009,12459,,,,,,52.4679083,13.5278652
5088929070,staatstheater cottbus,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4678088,13.5269831
5118129278,interbau-freiplastik,sculpture,hans uhlmann,altonaer straße,0103,11001001,10557,,,,Q110727641,category:interbau-freiplastik (hans uhlmann),52.5179537,13.3428227
5140418371,hand mit uhr,sculpture,joachim schmettau,altonaer straße,0103,11001001,10555,bronze,1975,,Q15112130,category:hand mit uhr (joachim schmettau),52.5191616,13.3397835
5157154594,,sculpture,henry moore,hanseatenweg,0103,11001001,10557,bronze,,"https://commons.wikimedia.org/wiki/file:adk_berlin_hanseatenweg,_2.jpg",Q19759273,"category:reclining figure - henry moore (lh 402, akademie der künste berlin)",52.5182839,13.3461478
5157157140,liegende weibliche figur,sculpture,alfredo ceschiatti,altonaer straße,0103,11001001,10557,bronze,,file:skulptur altonaer str 14 (hansa) liegende&alfredo ceschiatti&1958.jpg,Q110153225,category:liegende (alfredo ceschiatti),52.5178712,13.3438601
5161529452,phönix,sculpture,bernd wilhelm blank,bundesplatztunnel,0402,11004004,10715,metal,,https://commons.wikimedia.org/wiki/file:infotafel_bundesplatz_berlin.jpg,Q111239354,,52.4789743,13.328607
5161529495,speerwerfer,statue,karl möbius,volksparksteg,0402,11004004,10715,bronze,1921,,Q110137599,,52.4826082,13.3307203
5166361430,verschlungene form,sculpture,paul brandenburg,wassertorstraße,0202,11002002,10969,,,,Q113320941,category:verschlungene form (paul brandenburg),52.499588,13.4101388
5173115192,denkmal für die gefallenen,sculpture,,alt-biesdorf,1002,11010010,12683,,,,Q112031723,category:world war i memorial (dorfkirche biesdorf),52.5091476,13.5549659
5195766311,장승,,,fabeckstraße,0605,11006006,14195,,,,,,52.4564363,13.2897646
5198395080,tor aus glasierten ziegelsteinen,architecture,"angelika baasner-matussek, ulrich greiwe",volmerstraße,0907,11009009,12489,glazed brick; concrete,1995,,,,52.4273544,13.539318
5201857554,kindergruppe,statue,hans klakow,ossietzkystraße,0311,11003003,13187,bronze,1967,,Q115627303,category:kindergruppe (1967 by hans klakow),52.5780137,13.4068956
5208882735,waschfrau,relief,"christian uhlig, ulrich städler",amtsstraße,0910,11009009,12555,ceramic,1990s,,,,52.4443288,13.5783415
5237698977,lumumba,sculpture,genni/jenny wiegmann-mucchis,garnisonkirchplatz,0101,11001001,10178,,2013-10-08,,Q114778503,category:lumumba (jenny wiegmann mucchi),52.5216126,13.4023949
5253735916,mutter mit totem sohn,statue,käthe kollwitz,unter den linden,0101,11001001,10117,bronze,,,Q116343888,category:pietà (neue wache),52.5179462,13.3955308
5261941736,der rufer,statue,sabina grzimek,garnisonkirchplatz,0101,11001001,10178,bronze,,file:skulpturengruppe sieben gesten des aufrechten ganges sabina grzimek garnisonkirchplatz berlin 02.jpg,Q114775040,category:sieben gesten des aufrechten ganges (garnisonkirchplatz),52.5220323,13.4019634
5261941737,aus dem wasser schreitender,statue,sabina grzimek,garnisonkirchplatz,0101,11001001,10178,bronze,,file:skulpturengruppe sieben gesten des aufrechten ganges sabina grzimek garnisonkirchplatz berlin 02.jpg,,category:sieben gesten des aufrechten ganges (garnisonkirchplatz),52.5220362,13.4019809
5261941738,die große palucca,sculpture,emerita pansowowá,garnisonkirchplatz,0101,11001001,10178,,,,Q114778028,category:große palucca (emerita pansowová),52.521735,13.4022877
5265017470,die vögel,sculpture,erich fritz reuter,gontermannstraße,0703,11007007,12101,bronze,,,Q117843452,,52.4805683,13.371831
5278677920,herkules,sculpture,matschinsky-denninghoff,reichpietschufer,0104,11001001,10785,,,https://commons.wikimedia.org/wiki/file:skulptur_reichpietschufer_50_(tierg)_herkules%26matschinsky-denninghoff%261972.jpg,Q110831264,category:herkules (matschinsky-denninghoff),52.5063003,13.3642097
5284218856,galerie in der victoriastadt,,,türrschmidtstraße,1112,11011011,10317,,,,,,52.5026859,13.4781104
5292020622,bär,sculpture,nikolaus bode,grünberger straße,0201,11002002,10243,sandstone,,,Q116491334,category:bär (nikolaus bode),52.512662,13.4522244
5299353950,fortuna,statue,josef rauch,karl-marx-straße,0801,11008008,12043,copper,1908,,Q129418161,,52.4813661,13.4350671
5310721709,,,,lewaldstraße,0301,11003003,10439,,,,,,52.5520736,13.4204854
5332552517,penrose-dreieck,installation,,historische ladestraße,0202,11002002,10963,,,,,,52.4983096,13.3794847
5354352623,2free space,sculpture,dirk bell,otto-suhr-allee,0401,11004004,10585,,2016-11-24,https://photos.app.goo.gl/vxhc7gyfir8ptpii7,Q123154181,,52.514081,13.3190047
5418829632,prometheus-wandbrunnen,sculpture,emil hundrieser,hardenbergstraße,0401,11004004,10623,,1901,https://photos.app.goo.gl/vsybeacvmzyq4ewza,Q49003550,,52.509299,13.3262796
5420782121,ziegen auf der brücke,statue,stephan horota,schulze-boysen-straße,1103,11011011,10365,bronze,1975,https://commons.wikimedia.org/wiki/file:skulptur_john-sieg-str_1_(liber)_ziegen_auf_der_br%c3%bccke%26stephan_horota%2619744.jpg,Q111008247,"category:ziegen auf der brücke (stephan horota, berlin)",52.5104647,13.4791047
5434155597,,sculpture,,rütlistraße,0801,11008008,12045,,,,,,52.4868663,13.4340019
