area_id,neighborhood,year,data_type,crime_type_german,crime_type_english,category,value,severity_weight
80000.0,Neukölln,2023,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1539.0,2.5
80000.0,Neukölln,2023,frequency,Straftaten -insgesamt-,Total Crimes,Overall,13794.0,1.0
80000.0,Neukölln,2023,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,199.0,3.0
81001,Schillerpromenade,2023,cases,Brand- stiftung,Arson,Property Crime,7.0,4.5
81001,Schillerpromenade,2023,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,38.0,4.0
81001,Schillerpromenade,2023,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,428.0,3.5
81001,Schillerpromenade,2023,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,342.0,1.5
81001,Schillerpromenade,2023,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,124.0,3.0
81001,Schillerpromenade,2023,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,299.0,2.5
81001,Schillerpromenade,2023,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,29.0,1.0
81001,Schillerpromenade,2023,cases,Kieztaten,Neighborhood Crimes,Public Order,1015.0,2.0
81001,Schillerpromenade,2023,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,457.0,1.5
81001,Schillerpromenade,2023,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,56.0,3.5
81001,Schillerpromenade,2023,cases,Raub,Robbery,Violent Crime,68.0,4.0
81001,Schillerpromenade,2023,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,155.0,4.5
81001,Schillerpromenade,2023,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,39.0,4.5
81001,Schillerpromenade,2023,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,2310.0,2.0
81001,Schillerpromenade,2023,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,528.0,2.5
81001,Schillerpromenade,2023,cases,Straftaten -insgesamt-,Total Crimes,Overall,4650.0,1.0
81001,Schillerpromenade,2023,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,21.0,3.0
81001.0,Schillerpromenade,2023,frequency,Brand- stiftung,Arson,Property Crime,21.0,4.5
81001.0,Schillerpromenade,2023,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,114.0,4.0
81001.0,Schillerpromenade,2023,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1289.0,3.5
81001.0,Schillerpromenade,2023,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1030.0,1.5
81001.0,Schillerpromenade,2023,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,374.0,3.0
81001.0,Schillerpromenade,2023,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,901.0,2.5
81001.0,Schillerpromenade,2023,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,87.0,1.0
81001.0,Schillerpromenade,2023,frequency,Kieztaten,Neighborhood Crimes,Public Order,3058.0,2.0
81001.0,Schillerpromenade,2023,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1377.0,1.5
81001.0,Schillerpromenade,2023,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,169.0,3.5
81001.0,Schillerpromenade,2023,frequency,Raub,Robbery,Violent Crime,205.0,4.0
81001.0,Schillerpromenade,2023,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,467.0,4.5
81001.0,Schillerpromenade,2023,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,117.0,4.5
81001.0,Schillerpromenade,2023,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,6959.0,2.0
81001.0,Schillerpromenade,2023,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1591.0,2.5
81001.0,Schillerpromenade,2023,frequency,Straftaten -insgesamt-,Total Crimes,Overall,14009.0,1.0
81001.0,Schillerpromenade,2023,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,63.0,3.0
81002,Neuköllner Mitte/Zentrum,2023,cases,Brand- stiftung,Arson,Property Crime,15.0,4.5
81002,Neuköllner Mitte/Zentrum,2023,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,49.0,4.0
81002,Neuköllner Mitte/Zentrum,2023,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,827.0,3.5
81002,Neuköllner Mitte/Zentrum,2023,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,439.0,1.5
81002,Neuköllner Mitte/Zentrum,2023,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,239.0,3.0
81002,Neuköllner Mitte/Zentrum,2023,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,493.0,2.5
81002,Neuköllner Mitte/Zentrum,2023,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,61.0,1.0
81002,Neuköllner Mitte/Zentrum,2023,cases,Kieztaten,Neighborhood Crimes,Public Order,1753.0,2.0
81002,Neuköllner Mitte/Zentrum,2023,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,651.0,1.5
81002,Neuköllner Mitte/Zentrum,2023,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,79.0,3.5
81002,Neuköllner Mitte/Zentrum,2023,cases,Raub,Robbery,Violent Crime,80.0,4.0
81002,Neuköllner Mitte/Zentrum,2023,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,263.0,4.5
81002,Neuköllner Mitte/Zentrum,2023,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,44.0,4.5
81002,Neuköllner Mitte/Zentrum,2023,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,5133.0,2.0
81002,Neuköllner Mitte/Zentrum,2023,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,988.0,2.5
81002,Neuköllner Mitte/Zentrum,2023,cases,Straftaten -insgesamt-,Total Crimes,Overall,9380.0,1.0
81002,Neuköllner Mitte/Zentrum,2023,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,38.0,3.0
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Brand- stiftung,Arson,Property Crime,40.0,4.5
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,130.0,4.0
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,2189.0,3.5
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1162.0,1.5
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,633.0,3.0
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,1305.0,2.5
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,161.0,1.0
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Kieztaten,Neighborhood Crimes,Public Order,4641.0,2.0
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1723.0,1.5
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,209.0,3.5
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Raub,Robbery,Violent Crime,212.0,4.0
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,696.0,4.5
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,116.0,4.5
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,13589.0,2.0
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,2616.0,2.5
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Straftaten -insgesamt-,Total Crimes,Overall,24833.0,1.0
81002.0,Neuköllner Mitte/Zentrum,2023,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,101.0,3.0
81003,Reuterstraße,2023,cases,Brand- stiftung,Arson,Property Crime,13.0,4.5
81003,Reuterstraße,2023,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,44.0,4.0
81003,Reuterstraße,2023,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,658.0,3.5
81003,Reuterstraße,2023,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,411.0,1.5
81003,Reuterstraße,2023,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,223.0,3.0
81003,Reuterstraße,2023,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,351.0,2.5
81003,Reuterstraße,2023,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,101.0,1.0
81003,Reuterstraße,2023,cases,Kieztaten,Neighborhood Crimes,Public Order,1432.0,2.0
81003,Reuterstraße,2023,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,627.0,1.5
81003,Reuterstraße,2023,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,54.0,3.5
81003,Reuterstraße,2023,cases,Raub,Robbery,Violent Crime,92.0,4.0
81003,Reuterstraße,2023,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,260.0,4.5
81003,Reuterstraße,2023,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,49.0,4.5
81003,Reuterstraße,2023,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,3443.0,2.0
81003,Reuterstraße,2023,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,634.0,2.5
81003,Reuterstraße,2023,cases,Straftaten -insgesamt-,Total Crimes,Overall,6722.0,1.0
81003,Reuterstraße,2023,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,30.0,3.0
81003.0,Reuterstraße,2023,frequency,Brand- stiftung,Arson,Property Crime,34.0,4.5
81003.0,Reuterstraße,2023,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,114.0,4.0
81003.0,Reuterstraße,2023,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1705.0,3.5
81003.0,Reuterstraße,2023,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1065.0,1.5
81003.0,Reuterstraße,2023,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,578.0,3.0
81003.0,Reuterstraße,2023,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,909.0,2.5
81003.0,Reuterstraße,2023,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,262.0,1.0
81003.0,Reuterstraße,2023,frequency,Kieztaten,Neighborhood Crimes,Public Order,3710.0,2.0
81003.0,Reuterstraße,2023,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1625.0,1.5
81003.0,Reuterstraße,2023,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,140.0,3.5
81003.0,Reuterstraße,2023,frequency,Raub,Robbery,Violent Crime,238.0,4.0
81003.0,Reuterstraße,2023,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,674.0,4.5
81003.0,Reuterstraße,2023,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,127.0,4.5
81003.0,Reuterstraße,2023,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,8921.0,2.0
81003.0,Reuterstraße,2023,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1643.0,2.5
81003.0,Reuterstraße,2023,frequency,Straftaten -insgesamt-,Total Crimes,Overall,17417.0,1.0
81003.0,Reuterstraße,2023,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,78.0,3.0
81004,Rixdorf,2023,cases,Brand- stiftung,Arson,Property Crime,26.0,4.5
81004,Rixdorf,2023,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,64.0,4.0
81004,Rixdorf,2023,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,544.0,3.5
81004,Rixdorf,2023,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,464.0,1.5
81004,Rixdorf,2023,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,200.0,3.0
81004,Rixdorf,2023,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,340.0,2.5
81004,Rixdorf,2023,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,50.0,1.0
81004,Rixdorf,2023,cases,Kieztaten,Neighborhood Crimes,Public Order,1215.0,2.0
81004,Rixdorf,2023,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,485.0,1.5
81004,Rixdorf,2023,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,69.0,3.5
81004,Rixdorf,2023,cases,Raub,Robbery,Violent Crime,67.0,4.0
81004,Rixdorf,2023,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,190.0,4.5
81004,Rixdorf,2023,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,37.0,4.5
81004,Rixdorf,2023,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,2363.0,2.0
81004,Rixdorf,2023,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,556.0,2.5
81004,Rixdorf,2023,cases,Straftaten -insgesamt-,Total Crimes,Overall,5232.0,1.0
81004,Rixdorf,2023,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,39.0,3.0
81004.0,Rixdorf,2023,frequency,Brand- stiftung,Arson,Property Crime,66.0,4.5
81004.0,Rixdorf,2023,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,162.0,4.0
81004.0,Rixdorf,2023,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1380.0,3.5
81004.0,Rixdorf,2023,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1177.0,1.5
81004.0,Rixdorf,2023,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,507.0,3.0
81004.0,Rixdorf,2023,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,863.0,2.5
81004.0,Rixdorf,2023,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,127.0,1.0
81004.0,Rixdorf,2023,frequency,Kieztaten,Neighborhood Crimes,Public Order,3082.0,2.0
81004.0,Rixdorf,2023,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1230.0,1.5
81004.0,Rixdorf,2023,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,175.0,3.5
81004.0,Rixdorf,2023,frequency,Raub,Robbery,Violent Crime,170.0,4.0
81004.0,Rixdorf,2023,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,482.0,4.5
81004.0,Rixdorf,2023,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,94.0,4.5
81004.0,Rixdorf,2023,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,5994.0,2.0
81004.0,Rixdorf,2023,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1410.0,2.5
81004.0,Rixdorf,2023,frequency,Straftaten -insgesamt-,Total Crimes,Overall,13272.0,1.0
81004.0,Rixdorf,2023,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,99.0,3.0
81005,Köllnische Heide,2023,cases,Brand- stiftung,Arson,Property Crime,21.0,4.5
81005,Köllnische Heide,2023,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,44.0,4.0
81005,Köllnische Heide,2023,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,250.0,3.5
81005,Köllnische Heide,2023,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,45.0,1.5
81005,Köllnische Heide,2023,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,113.0,3.0
81005,Köllnische Heide,2023,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,123.0,2.5
81005,Köllnische Heide,2023,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,11.0,1.0
81005,Köllnische Heide,2023,cases,Kieztaten,Neighborhood Crimes,Public Order,624.0,2.0
81005,Köllnische Heide,2023,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,355.0,1.5
81005,Köllnische Heide,2023,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,22.0,3.5
81005,Köllnische Heide,2023,cases,Raub,Robbery,Violent Crime,18.0,4.0
81005,Köllnische Heide,2023,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,64.0,4.5
81005,Köllnische Heide,2023,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,7.0,4.5
81005,Köllnische Heide,2023,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,1135.0,2.0
81005,Köllnische Heide,2023,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,455.0,2.5
81005,Köllnische Heide,2023,cases,Straftaten -insgesamt-,Total Crimes,Overall,2843.0,1.0
81005,Köllnische Heide,2023,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,62.0,3.0
81005.0,Köllnische Heide,2023,frequency,Brand- stiftung,Arson,Property Crime,136.0,4.5
81005.0,Köllnische Heide,2023,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,286.0,4.0
81005.0,Köllnische Heide,2023,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1624.0,3.5
81005.0,Köllnische Heide,2023,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,292.0,1.5
81005.0,Köllnische Heide,2023,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,734.0,3.0
81005.0,Köllnische Heide,2023,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,799.0,2.5
81005.0,Köllnische Heide,2023,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,71.0,1.0
81005.0,Köllnische Heide,2023,frequency,Kieztaten,Neighborhood Crimes,Public Order,4054.0,2.0
81005.0,Köllnische Heide,2023,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,2306.0,1.5
81005.0,Köllnische Heide,2023,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,143.0,3.5
81005.0,Köllnische Heide,2023,frequency,Raub,Robbery,Violent Crime,117.0,4.0
81005.0,Köllnische Heide,2023,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,416.0,4.5
81005.0,Köllnische Heide,2023,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,45.0,4.5
81005.0,Köllnische Heide,2023,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,7374.0,2.0
81005.0,Köllnische Heide,2023,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,2956.0,2.5
81005.0,Köllnische Heide,2023,frequency,Straftaten -insgesamt-,Total Crimes,Overall,18471.0,1.0
81005.0,Köllnische Heide,2023,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,403.0,3.0
82006,Britz Nord,2023,cases,Brand- stiftung,Arson,Property Crime,10.0,4.5
82006,Britz Nord,2023,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,19.0,4.0
82006,Britz Nord,2023,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,283.0,3.5
82006,Britz Nord,2023,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,81.0,1.5
82006,Britz Nord,2023,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,160.0,3.0
82006,Britz Nord,2023,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,48.0,2.5
82006,Britz Nord,2023,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,18.0,1.0
82006,Britz Nord,2023,cases,Kieztaten,Neighborhood Crimes,Public Order,678.0,2.0
82006,Britz Nord,2023,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,257.0,1.5
82006,Britz Nord,2023,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,55.0,3.5
82006,Britz Nord,2023,cases,Raub,Robbery,Violent Crime,25.0,4.0
82006,Britz Nord,2023,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,71.0,4.5
82006,Britz Nord,2023,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,11.0,4.5
82006,Britz Nord,2023,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,943.0,2.0
82006,Britz Nord,2023,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,299.0,2.5
82006,Britz Nord,2023,cases,Straftaten -insgesamt-,Total Crimes,Overall,2508.0,1.0
82006,Britz Nord,2023,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,43.0,3.0
82006.0,Britz Nord,2023,frequency,Brand- stiftung,Arson,Property Crime,47.0,4.5
82006.0,Britz Nord,2023,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,88.0,4.0
82006.0,Britz Nord,2023,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1316.0,3.5
82006.0,Britz Nord,2023,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,377.0,1.5
82006.0,Britz Nord,2023,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,744.0,3.0
82006.0,Britz Nord,2023,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,223.0,2.5
82006.0,Britz Nord,2023,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,84.0,1.0
82006.0,Britz Nord,2023,frequency,Kieztaten,Neighborhood Crimes,Public Order,3153.0,2.0
82006.0,Britz Nord,2023,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1195.0,1.5
82006.0,Britz Nord,2023,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,256.0,3.5
82006.0,Britz Nord,2023,frequency,Raub,Robbery,Violent Crime,116.0,4.0
82006.0,Britz Nord,2023,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,330.0,4.5
82006.0,Britz Nord,2023,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,51.0,4.5
82006.0,Britz Nord,2023,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,4386.0,2.0
